,id,text
392,173637722496434176,@todd1877 ㅋㅋㅋ아 어제 맨시티 중계 듣는데 정말 재밌었어요 ㅋㅋ 김동완님은 유능하세여 저 찬양하고 경배할거에여 크크 ㅇ좋은 하루되ㅛㅔㅇ세요
393,173634090824769537,"@bkgo123 @ccmkwang 오빠, 오늘 정말 정말 좋아 보여요!"
394,173633278283227136,@saesaeya 표지라니 멋져요  한 권 구하고 싶은데 방법을 찾아봐야겠어요!!
395,173633134418604032,@Byurish 신발이쁘다- 운동열씸히해서 몸도 마음도 더 예뻐져용
396,173629645915295745,"생일축하해 이태란 언니 RT @kpopfacts Happy Birthday the baddest girl in seoul city, 2NE1's CL! Hope you always success and keep swag!"
397,173629408085676033,Happy birthday to 종욱^^ 엔소닉의 귀염둥이 앞으로 더 함께할 시간이 많으니까 잘해보자^^ 엔소닉의 미래를 같이 짊어지고 발전할수 있게 같이 노력하자 #princejonguk
398,173625820873633792,올해 두번째 생일케익! 양보다 질로 승부하는 올해 pic.twitter.com/qSPLUTKh
399,173625228340105216,@_09250320 헐 ㅋㅋㅋ오면연락해ㅠㅠㅠ너무너무멀지만않으면갈게
400,173623734907842560,우리 정엽오빠 pic.twitter.com/0yMuQzAB
401,173622279639543808,@carol4022 우리새벽에맞팔하고한번도말안햇숴!!!갑인데..
402,173621992971452416,@byhemee 응 오늘까지야!! 언넝보러와!!  예술의전당으로 컴컴컴
403,173620940679290881,@eppoguk @sigstyle1023 앗~ 오늘 리사여주님이랑 처음 호흡~맞추는 날인가요?!ㅎㅎ 쫌~떨리겠당! 아닌가~?!ㅋㅋ 암튼 오늘도 멋찌게~홧팅!!!
404,173620023460499456,@narang1917 안녕하세요^^/ 어제 혹시나 사진 못남기셨을까봐 찍어두었던 사진보내요!! 어제 완전 멋지셨어요 http://twitpic.com/8osahp  http://twitpic.com/8osaij 
405,173619548858236928,@_09250320 씐난닼ㅋㅋ 아아너어디살아?!
406,173619189553172481,@kimJunSu_bot 네에...저어제말진짜마니햇는뎈ㅋㅋ쳐다봐주셔서감사합니당
407,173618772266065921,@joaband 이따 만나요^^/ 기대기대
408,173618554300661763,@iamgonne 어제 은정이랑 우리끼리 뒤풀이(?)하며 얘기했지만 언니를알고 팬이될 수 있어 정말 너무 행복한 밤이었어요 앞으로도 우리 자주자주 만나요!! 좋은공연 보여줘서 고마워요 http://twitpic.com/8os7m6 
409,173618254210801664,나중에 영준님 노래 좀 더 추가해야겠어
410,173618027118600193,영준님 완전 최고
411,173617630266146816,@iamgonne 고은언니^^/ 어제도 정말 최고 멋졌어요 언니의 첫단독공연이라 저도 마음이 두근두근처음들려준 언니의 노래들도 다가오는 봄에 딱 어울려 너무너무 좋았어요- 미완성곡이라는 곡도 기대기대^^/
412,173613900250619905,@jsing_ ㅋㅋㅋ 굿모닝
413,173608236459634689,꺄르르르 노노노 나 던진다 받아라.ㅍ-ㅍ RT @_rangsae: @pumatg @aka_tokki 톡희양 플픽 날 가져요 @fit_news
414,173600879356821504,"@solsol5 
솔군( ´ ▽ ` )ﾉ
안녕(=´∀｀)人(´∀｀=)

나도 사랑해요〜"
415,173591328981131266,"@sigstyle1023 오늘 쫌~ 추워요!ㅠㅠ 지난주중엔 봄날씨처럼 따뜻하더니..오늘 옷~따뜻하게 입고 나가요~ 서현우, 화이팅!!! "
416,173586857819504640,잘잤어?
417,173585521992404992,"@sigstyle1023 굿모닝~! 일어났어요?  몸은 쫌 어떤지? 감기퇴출시켰어여? 오늘 낮,밤~2회공연이라 컨디션 안좋으면 힘들텐데..뭐~감기걸려도 늘~ 무대에선 멋찐 모습 보여주니까 오눌도 잘하리라 믿어요! 힘내고..홧팅~!!!"
418,173583599566716930,"@Siwan_ZEA 

오빠가넘좋어서 어뜨케여잉~~*0*아잇 따랑했나봐~~ㅎ"
419,173583548945661953,"@nsonic_JH 
긋모닝 오빠

매우 예쁜 푸른 하늘에서 

외출에 최적인 날입니다.

기분이 매우 좋아서....

오늘은,재환오빠 때문에 

여러가지 준비를 하니 (๑´∀｀๑) 

오늘도 매우 좋아해요

고백해버렸다캬캬

마키"
420,173581092073390081,@kstop90 ♪(*^^)o∀*∀o(^^*)♪. 사이좋게지내주십시오...(*☻-☻*)
421,173575626278699010,RT @doublev89: 밀빙 :: 
422,173569329940537345,@saesaeya 꺄~사진 멋져요 세은씨랑 피악 롬앤줄 언젠가 꼭 봐야지ㅎㅎ
423,173556350121549824,귀업다! http://yfrog.com/nux6ilmj 
424,173555218334748672,"@ckdwkdlek 
창현아~안녕오하요
잘잤어요?아침밥 먹었어?
많이먹어(^-^)

나는 창현가 행복하다면 그걸로 촣아요~
でも…만날 수 없어외로운거야
오늘은 뭘하고 있습니까？

오늘도 함께 힘내자~
창현아~항상 어디에있어도
사랑해요~"
425,173551796843839488,어머나사겨라 사겨라
426,173547393462190080,컬러감 조으다  http://instagr.am/p/Hclx4UjO32/ 
427,173543428079095809,@Digitaku0927 여보 식사하세요  http://yfrog.com/odidlkjj 
428,173541658200252416,@mjjeje 좋은 아침에 내 완벽한 Prince~ 좋은 하루 보내세요! 
429,173478949068881920,@B1A4_JINYOUNG 헤헿 저는 바보인가바여.. 오빠바께 모르는 바보
430,173477499827798016,BigGiraffe-SmallGiraffe-HeadGiraffe-TissueGiraffe-KeyGiraffe 나무아미타불만 좋아해  @ Home http://instagr.am/p/HcGBG9O_Ju/ 
431,173476313976418305,@B1A4_JINYOUNG 왤케 잘생겻어요.. 볼수록 빠져들잖아요 
432,173473492136755201,02172012 쇼콜라(ChoColat) - 하루만더 One More Day (feat . 틴탑 C.A.P) ...พวี๊ดดดด นุ้งเทียน่ารักอ้ะ!!  อายุ14เอง เด๊กเด็ก!!!  http://www.youtube.com/watch?v=-ZiIO4VhJJQ&feature=youtube_gdata_player …
433,173469833332142080,@RLJ8827 굿바~암
434,173468538017812481,"@polkadotslover 
~ 굿 to the 잠 ~빨리 자YO오 ~ pic.twitter.com/tMLcipzs"
435,173465921531297794,"@polkadotslover ㅇㅋ 낼.....아니군..
오늘 저녁에  올려 놓아야징 ㅎㅎ 
이젠 ..끝~~나 6시에 기상하야함!!
굿 나잍~굿 Girl ~"
436,173460783102038016,사랑해요!!! 오빠들!! Super Junior is Our Inspiration!!!사랑해요!!! 오빠들!! Super Junior is Our Inspiration!! RT this ELF!!!x15
437,173460650784325632,@beastdw 사랑해
438,173460182909730816,@u_kisseli 보고파
439,173459493538119680,사랑해요!!! 오빠들!! Super Junior is Our Inspiration!!!사랑해요!!! 오빠들!! Super Junior is Our Inspiration!! Keep trending ELF!!!x13
440,173457037982834689,사랑해요!!! 오빠들!! Super Junior is Our Inspiration!!!사랑해요!!! 오빠들!! Super Junior is Our Inspiration!! Keep trending ELF!!!x13
441,173456959981359105,사랑해요!!! 오빠들!! Super Junior is Our Inspiration!!!사랑해요!!! 오빠들!! Super Junior is Our Inspiration!! Keep trending ELF!!!x13
442,173456923616743427,사랑해요!!! 오빠들!! Super Junior is Our Inspiration!!!사랑해요!!! 오빠들!! Super Junior is Our Inspiration!! Keep trending ELF!!!x13
443,173454628233547776,@ukissSH 사랑해 오빠 ~~~~ 
444,173454486457696256,@ukissSH 사랑해 오빠 ~~~~ 
445,173454301136556032,awesome pic!! I guess this the Hawaii photo shoot! #ShinHaKyun  “@Shinhakyun_bt: [싱글즈 3월호 화보 미공개 컷 3] https://twitter.com/Shinhakyun_bt/status/173255763354071040/photo/1pic.twitter.com/OOh1jlvs ”
446,173453730266615808,@ukissSH 안녕하세요 멋진 수현~ Will you come back to America soon? 미국에 다시 돌아가요!!! WE MISS YOU!!!
447,173451359021051904,@ukissSH 말해 보세요??  LOVE KISS ME !! 
448,173448591652814848,@ssinnar ㅎ헿 앙라뷰
449,173448266602655745,"@zzZO___OZzz






요이 유메오 미테쿠다사이^^
ZzzZZz..."
450,173445485976236032,"@lovelyyAshley 정화야 ~~ 늘 아름다운 모습에 감동하고 있어 ~~ 멀리서 있어도 정화가 성장하고 있는게 보이는듯해 ^^ 주님과 멋지게 비상하는 너의
모습을 꿈꾸고 있어~ kwf in korea 잘해보자 ~~  미슈 ~"
451,173440125051744256,@polkadotslover 굿 to the 잠하세YO오~ 이 상.  # 끝 ~ 
452,173440119473319936,굿나잇!!!  pic.twitter.com/TsNpFQ46
453,173440041627029504,"하루 수고하셨습니다 
싫은 기분한 하루이어서 한 내일은 행복한 하루가 되고 싶구나 

윤은혜씨 사랑해 하루에 ♪───Ｏ（≧∇≦）Ｏ────♪"
454,173440038984626177,"@thisknife @Listener_Q 뭔지 알구우? 뿌잉뿌잉 헤헤헤.
     

.  이거 잘 보이려나. 
쁘-잇하는 눈 하트하트 뵤..(후략)"
455,173438817309691904,@michaela_leeKM 엄머 깜짝이야!! 플픽사진이 바꼈다!! 이뿌다앙!!
456,173438467454414849,@HooN91y another one!!! You're spoiling us today! 잘자요 사랑해~
457,173438151384240128,@TulipAngel yeah 남자 he is now....       My 남자 woo 
458,173438060955041793,"@yhsky7570 아
이거진짜리트윗감인데맞아죽을까봐못하겠고마음속고이간직하겠습니다
지금제입꼬리올라가있단것만알아주세요 "
459,173436818891603968,갖고싶다! http://yfrog.com/kgaozksj 
460,173434712981913602,#PrinceJongUk RT @N_CStar: Happy birthday to 종욱^^ 엔소닉의 귀염둥이 앞으로 더 함께할 시간이 많으니까 잘해보자^^ 엔소닉의 미래를 같이 짊어지고 발전할수 있게 같이 노력하자
461,173434567959642112,@mon9star 아응 안아주세요 ㅋㅋㅋ 저두 오빠한테 힘 많이 얻어가요!! 히힣 담주부터 새로운일 하는데 잘할수있을것같아요!! 이게 다 몽구스덕입니다!! 너무 행복한시간이였음 스릉흡니다 그긋드 으즈므니
462,173433943834640386,@mon9star >.< 나도 저기저기 들어가는겨? 나도 요즘 우울모드였는데 오늘 완전 즐거웠엉 오빠덕분. 고마워잉
463,173431363255549952,"""@N_CStar: Happy birthday to 종욱^^ 엔소닉의 귀염둥이 앞으로 더 함께할 시간이 많으니까 잘해보자^^ 엔소닉의 미래를 같이 짊어지고 발전할수 있게 같이 노력하자 N.SONIC Let's Break It Down!"""
464,173431063572512768,RT @N_CStar Happy birthday to 종욱^^ 엔소닉의 귀염둥이 앞으로 더 함께할 시간이 많으니까 잘해보자^^ 엔소닉의 미래를 같이 짊어지고 발전할수 있게 같이 노력하자 N.SONIC Let's Break It Down!
465,173430902049878016,"""@N_CStar: Happy birthday to 종욱^^ 엔소닉의 귀염둥이 앞으로 더 함께할 시간이 많으니까 잘해보자^^ 엔소닉의 미래를 같이 짊어지고 발전할수 있게 같이 노력하자 N.SONIC Let's Break It Down!"""
466,173430603004387328,RT @N_CStar: Happy birthday to 종욱^^ 엔소닉의 귀염둥이 앞으로 더 함께할 시간이 많으니까 잘해보자^^ 엔소닉의 미래를 같이 짊어지고 발전할수 있게 같이 노력하자 N.SONIC Let's Break It Down!
467,173430501904875520,"별룬 멋져ㅠㅠ
@N_CStar: Happy birthday to 종욱^^ 엔소닉의 귀염둥이 앞으로 더 함께할 시간이 많으니까 잘해보자^^ 엔소닉의 미래를 같이 짊어지고 발전할수 있게 같이 노력하자N.SONIC Let's Break It Down!"
468,173429510685982721,별룬ㅠㅠ♡RT @N_CStar: Happy birthday to 종욱^^엔소닉의 귀염둥이 앞으로 더 함께할 시간이 많으니까 잘해보자^^엔소닉의 미래를 같이 짊어지고 발전할수 있게 같이 노력하자 N.SONIC Let's Break It Down!
469,173429191998574593,"""@N_CStar: Happy birthday to 종욱^^ 엔소닉의 귀염둥이 앞으로 더 함께할 시간이 많으니까 잘해보자^^ 엔소닉의 미래를 같이 짊어지고 발전할수 있게 같이 노력하자 N.SONIC Let's Break It Down!"""
470,173428619115364352,"@bucciyang 흠~~!! 그랬군하^^•
그래도 그 시험 도전하시지!!! 암튼 좋아좋아욥 어떤 것이든 도전하는 조카가 자랑스럽습니다 사기업가서 딱 부러지게 하면되지머  편히 쉬어요!! 오늘 모임은 유익했다는..^^•소식들음!!"
471,173428574064345088,RT @N_CStar: Happy birthday to 종욱^^ 엔소닉의 귀염둥이 앞으로 더 함께할 시간이 많으니까 잘해보자^^ 엔소닉의 미래를 같이 짊어지고 발전할수 있게 같이 노력하자 N.SONIC Let's Break It Down!
472,173428364323983360,“@N_CStar: Happy birthday to 종욱^^ 엔소닉의 귀염둥이 앞으로 더 함께할 시간이 많으니까 잘해보자^^ 엔소닉의 미래를 같이 짊어지고 발전할수 있게 같이 노력하자 N.SONIC Let's Break It Down!”
473,173428100602920960,RT @N_CStar: Happy birthday to 종욱^^ 엔소닉의 귀염둥이 앞으로 더 함께할 시간이 많으니까 잘해보자^^ 엔소닉의 미래를 같이 짊어지고 발전할수 있게 같이 노력하자 N.SONIC Let's Break It Down!
474,173427966401982465,RT @N_CStar: Happy birthday to 종욱^^ 엔소닉의 귀염둥이 앞으로 더 함께할 시간이 많으니까 잘해보자^^ 엔소닉의 미래를 같이 짊어지고 발전할수 있게 같이 노력하자 N.SONIC Let's Break It Down!
475,173427690513252352,@Haeegri 본격연애시트콤인가..... 구대표에 감정이입 핡
476,173427661450903553,Happy birthday to 종욱^^ 엔소닉의 귀염둥이 앞으로 더 함께할 시간이 많으니까 잘해보자^^ 엔소닉의 미래를 같이 짊어지고 발전할수 있게 같이 노력하자 N.SONIC Let's Break It Down!
477,173427276594159617,@eaper1 프랑코 얼굴이나 봐야지 프랑코
478,173426486907383809,"@eaper1 디스민즈워!! 톰하디  
그런의미로 오늘밤엔 <멋진하루>를 봅시다"
479,173424603471945728,"고마워요>___<노조언니 RT @n__o_i: 오늘 26일은, 매우 좋아하는 어머니와
매우 좋아하는 치나의 생일입니다!
파티는 할 수 없지만, 기분은 가까이…
멋있는 하루에 되시길!
생일 축하합니다~"
480,173424047198175232,"@bucciyang 잉..??!!! 그랬군요!!  삼촌에게 말도 인하궁 ㅜㅡㅜ 난 필기라구..!!!
넘 대쪽인상 주었엉..??!!!
기다려 보세욥 최선을 다했으니..!!!! 화이팅"
481,173423160920768512,"@MOONYsinger 교수님 노래 한곡 올리고 자려했는데..제가 한발 늦었 ..
안녕히 주무세요"
482,173422320214491136,"@ahramjjang1 아~~부산 광안리!! 광안대교!!  그리고 철~얼~썩 ~파도소리!!
바다내음 부러와욥 누이
파도소리 들으며, 일욜 아침 맞으세요"
483,173422021898809344,"오늘 26일은, 매우 좋아하는 어머니와
매우 좋아하는 치나의 생일입니다!
파티는 할 수 없지만, 기분은 가까이…
멋있는 하루에 되시길!
생일 축하합니다~"
484,173420613610897409,My Angle *(อยาก)จูบที่เปลือกตา* RT @studio_jj: 재중아!!! 스릉흔드!!! 그긋드 으즈므니!!!  http://yfrog.com/odhl7frj 
485,173420338196127744,"@helloimys 오빠!화이팅,홍콩부티비스트..follow me,i Love u much than u think!!call me,i can bring u to eat goods!;D 사랑해요!!b2st대박!;> reply me^_^"
486,173416755476172800,@museyss 햐~~@/@ 정말 이밤에 야식 생각나요..!! 이모님 안녕히 주무세요일욜도 행복하셔요 pic.twitter.com/xLbgSyKW
487,173416105702985728,"@Siwan_ZEA 

가탄 이제곧방송이네용~~오빠가나온방송많아서 저두바빠용ㅋㅋㅋ잘봐야게땅기대해도돼쭁~~^______^??ㅎ

에리카"
488,173415473965305857,@polkadotslover 굿 to the 소녀토욜도 수고 많았어YO오일욜은 편히 쉬어요 @__hope_ 즐거우누여행을pic.twitter.com/Bdk1djII
489,173414454413901824,@mulgeoni @naa_bi @january7512 @Repleata @Carrie_Bless @bucciyang 스윗 드림낼 아침 인사 못드려욥이른 일정이 있어서..!!행복휴일 맞으세요
490,173413325802188800,@HANDSOME_TEI 셜홈보고왔심 근데내꽃은??잘받았나욤?
491,173413293657047040,"@naragallery @inoonbora @dechloe @kjs7088 @catsandcity 스윗 드림아직은 즐토죠 ㅎㅎ낼 새벽일정 있어,아침인사 못드려요행복한 휴일도 보내세요 pic.twitter.com/ZuKvTcLt"
492,173412265658302464,@sonipool1364 @duncan787 @bore389 @hangillo @ahramjjang1 @moonysinger @sunhaeim 안녕히 주무세요쫌 이른가요 ㅎㅎ 낼 일정이 있어 아침 문안 인사 못드립니다행복휴일요
493,173411449702584320,@hwangyujeong 유정아. 너무 예쁘다 ㅎㅎㅎ 땡큐. 
494,173407112863563776,@realjepp 히히히힣 마지막에 덕분에 우리도 어색하지않게되서 고마워! 해맑은 용구기 항상약속 지켜줘서 기넘넘 감동!.! 잘쉬고 화이팅 곧 또봐ㅏㅏ
495,173405967860514816,티비속으로..  pic.twitter.com/zI1Y8TdY
496,173404740414222336,@FB_Joon @helloimsh98 아맞당 ( @0207_alwaysyou ) 여기팔로하세여 비계겸 멘붕계겸 절치니계
497,173404076304896000,Seungho & Lauren!!! Both are pretty!  “@MBLAQGO: 손 꼭 잡은 귀요미들ㅋ pic.twitter.com/Gvq0uBZL”
498,173403760792567808,Awww~ cutie baby girl  RT @MBLAQGO: 손 꼭 잡은 귀요미들ㅋpic.twitter.com/ODYicHlG
499,173402315561250816, RT @bestgiftsjayjr: RT @ilteatro0425: 에오엠 발견 후 환한 웃음의 박재범 :D http://yfrog.com/oedlovpj 
500,173400601038815232,commemorating #cl birthday! #leechaerin #2ne1 #kpop 이채린  http://instagr.am/p/HbjGX5sbUx/ 
501,173399175164215296,@BARO920905 오빠 저 오빠 진짜 사랑해요..
502,173398982494666753,@GreenStarJ_501 일본에서 봤어요??? 난 이삿짐 정리하는것만 보고 친구 따라 더데이 보러 극장안으로~~~ 영상올라온것 보려구요~
503,173398328338427905,히로시........ 대단하네요 역시ㅠㅠㅠㅠㅠㅠ 발렌타인 쵸코 아오니에서 일등 먹었구나 아즈씨!!!!!! 587개 다 먹으면 이 썩겠다ㅠㅠㅠㅠ 내년에는 나도 꼬옥 보내줄께요!!!! 
504,173395491315396608,@EJ_vitadolce 옹~~~~ 일찍가꿰~~~~ 자기얌~~~
505,173395336612683777,@jungyup 오우! 벌써 생일이 지나가고 있어요^^ 행복하고 즐거운 시간 보내셨는지요?? 좀 있다가 푸른밤에서 봐요
506,173394812580544513,@CNBLUE_4 bye bye 오빠들이 영원히 사랑해 씨엔불루 대박!!!มาไทยอีกเร็วๆนะ 
507,173389388615651329,"아놔ㅋ기분째짐 
너에게!! 내가 너한테 무한대로 퍼줘가며 키운 보람이있구만!!!!ㅋㅋㅋ
쫘식~ 내일 차에서 무한반복 대기!!!!고맙다잉~ 그런데 또! 우현이 사진이 아니닷.........=_=ㅠㅠㅠㅠ"
508,173388856761122817,대봑!!!!!!끼야호~~야르!!!!! 왠일이야!!!!!!!!!!!!!! 내 동생이 인피닛 빠수니인 나를 위해 앨범을 뙇!!!!!!!!!!! 눙무리앞을가리네!!! http://yfrog.com/h7uoqvcj  http://yfrog.com/h82wjrzqj 
509,173388099357913089,"@iNoonbora @dechloe @naragallery @kjs7088 @catsandcity 죄송한 말씀 올립니다.!개개인 문안 인사를 올리려 했으나, 그냥 함께 인사를 올리겠습다.!이해해 주시리라 믿습니다고맙습니다"
510,173387154515439616,"@hangillo @Duncan787 @ahramjjang1 @bore389 @MOONYsinger @sunhaeim 송구스럽지만,조석 문안 인사를 함께 올리겠습니다이해해 주십시오감사합니다잠시 후 뵐께요"
511,173385174501965824,@peace954 앜ㅋ 창완아저씨 귀여우시당!!!
512,173384752060043264,"""오빠"""
513,173384618731515904,"@iNoonbora 아이쿠 죄송~~꾸벅!!! 
언제부턴가 예능 프로가 관심 밖으로
앞으론 명심~~!!ㅎㅎ즐토밤 보내세요"
514,173384506005389314,@stylishee 나 너문자확인하고 아이폰 배터리 다이ㅋㅋㅋ암튼 잘다니다 자세한건 다음주?다담주?에 약속잡고 만나서 얘기하장>_< 잘지내고있엉
515,173381362768822272,@train0414 아 맞다!그래! 그러자!!아 씬낭
516,173379921819873280,암튼 완전 완전 즐거웠습니다! 간만에 혜니랑 데이트해서 좋았음! 공연도 좋았음! 이런  좋은 시간을 보내게 해주신 그 분께 무한 감사를!!!!  룰루랄라 신난당
517,173378912745828352,강물에 흘러가는 작은 배 위-기타하나에 목소리를 얹은 Song for you로 시작된 그녀의 공연은 또 다시 나를 홀려버렸다! 가내수공업하는 홍대여신(?) 최고은 앞으로 계속 될 단공도 기대할게요! http://twitpic.com/8og398 
518,173376207067418624,"진짜 몇년만에 안경!! 
완전 완전 맘에들어~ 
고맙습니다^^  pic.twitter.com/vuBCfIkx"
519,173372126022205441,"kawaii!  RT @2012dreamhigh: 팔로워 5,999명...6,000번째 트친님을 기념하여...기린예고 여학생 특집 나갑니다. http://yfrog.com/obdg1wsj "
520,173371436541546496,B2ST 사랑해오!!! 
521,173369307206651905,Thanks to @rozizie for the pretty pictures! 난 행복한 여자 이야!!  http://instagr.am/p/HbU_2JJxJZ/ 
522,173365922067779584,"암튼 딸네미랑 설렁탕먹구 홈플러스가서 아이스크림 사왔어요 오늘은 1+1이라 투게더 녹차하구 구구크러스터 한통씩 샀습니다. 저렴한 딸네미      슈퍼 아이스크림에도 좋아라합니다. 

저렴한 패밀리 오늘저녁 간식은 투게더 아이쉬크림"
523,173363856440180736,"#NowPlaying - ""베짱이 찬가"" by 써니힐(Sunny Hill) "
524,173361610574934016,@2PMagreement211 찬성아 Fighting!!
525,173359316961730561,Welcome back o your home RT @eyecontactyh 120225 윤호 입국. 어서와요 http://twitpic.com/8oetl8  http://twitpic.com/8oetwu  http://twitpic.com/8oeu1b 
526,173357701676531713,어머 케이윌 뮤비에 진구 
527,173357518368669698,@wonderboys7 원더!!! 원더!!!!!!ㅋㅋ 원더가 진리!!!!
528,173356457465626624,"신나는주말! 퇴근하고 그랑비아또 피자 스파게티 맛있게 먹고, 두시간만에 또 큰집에서 다리 똑부러지게 한상. 우아ㅡ 배부르다:) 이제 졸리네 ㅎㅎ 주말 행복하게 보내세용"
529,173352820311990272,사투리까지 ㅋㅋ 사랑해요~ 이쁘다! 니키~
530,173345148305031168,후앙 잘빠졌당 츄릅 RT @Happy419: 잘~!!생긴 광어도 사고  @ 주문진항 http://instagr.am/p/HbJ9G0vrSH/ 
531,173344905563865089,잘~!!생긴 광어도 사고  @ 주문진항 http://instagr.am/p/HbJ9G0vrSH/ 
532,173344664097800192,토마토치킨 스파게티 (at 까르보네) [pic] — http://path.com/p/rmFHg 
533,173344108281217025,게도사고  @ 주문진항 http://instagr.am/p/HbJoegvrSG/ 
534,173342717466771456,"도쿄한류패션뮤직쇼>_< 인피니트!!!! 
내일 밤 11시!!!!! MBC에서 방송!!!!!ㅋ
대봑!!!!!! 집에 일찍 들와서 대기타야겠눼!!!!!"
535,173341498593652736,성훈님 왜 저렇게 귀엽게 생긴 거야?
536,173340706096693248,“@wowwh: 인스피릿 벌써 보고싶다.... 미치겠다.. =_=  안구정화 하세요~ pic.twitter.com/Nq5KVAju”ااااااه عذاب هالصوره محد خق عليك يا الخايس احبك يا الشين 
537,173340186875412480,"“@hayina: 아호~ 겨우 일을 마치고 잠자리에 들었네요 모두들 굿나잇~”

الله يبارك بعمرج وانشالله اعيادنا كلها خير وعيد الكويت عيد الكل حياج عندنا نغرقج فوم "
538,173339023929118720,꺄악!!! 성훈님 대박!
539,173338075961892865,"@urbanflow_ 아이디 iamheeya 입니다 ! 
히히 몇일 전에 산 우주티셔츠 짱임돠 
사랑해요 어플 "
540,173337849444306944,@stellaj_ 언니도요 ~ 주말감기 조심요 ~ 츄루츕츕!! 
541,173335335214915584,해녀 할머니가 차려주신 통통전복죽 한 그릇 뚝딱!  @해녀의집 pic.twitter.com/AISS7qKC
542,173334903642005504,내가 만든 샌드위치고 다이어트 샌드위치지만 맛이 끝내주네  카누랑 먹으니 좋구나
543,173334344700657664,@2PMagreement211 찬성아  have fun in the concert^^
544,173334103037452288,맛잇네 pic.twitter.com/WoaeciiX
545,173331830089588737,"@N_CStar 별군

오늘은 누나가 도쿄(東京)에 놀러 와 있습니다! 

내일은 누나와 형과 아주 좋아하는 스시를 먹으러 갑니

 매우 즐거움

앞에 일본에서 스시를 먹은 것 같지만, 입에 맞았습니까?

★호키★"
546,173330381989351424,아 붕어빵 보는데 이정용아들 이믿음!!! 완전 이쁘다 완전 진짜 짱이다 아 저런 아들 낳고 싶으다 
547,173330348149719040,사랑해 
548,173329719608082432,@ctaket01 그러고 보니 ZE:A는 내일 ？
549,173328803265908736,@RWitherJ 고마움  리퍼 언제받으러가 ㅋㅋ
550,173326933042536449,@nsonic_JH 재환오빠！！the ICON!!!!!!wow!!!! You are such a nice guy!!!
551,173323875084533760,"@sunhaeim 후원약속
건강하세요"
552,173321557370871809,우와- 어디 놀러가시나요? 가족여행 조으다  RT @younhaholic: 오랜만에 네 가족이 모여 한 차에 타고 붕부웅! 가족이란 언제나 든든하고 늘 힘을 주는 존재 인것 같아요 간지럽지만 부모님께 효도하고 형제를 아끼며 살아요 우리^ㅇ^
553,173321472977276929,@missA_jia 언니 화이팅~
554,173319743346966528,믿음아
555,173317513902428160,@Olivia0526 와우~~ 역시!! 축하해요 주영자매님~~
556,173313720485814272,젤로~~ 넘 귀엽따
557,173311324607102977,@le_petit_piano 기대기대
558,173311161582886912,@Yes24Now 아이디pokari01이에요! 예스 24무한사랑회원입니다
559,173310190995779584,"@wowwh 아놔ㅋㅋ또긔염쩌눼?!?!ㅋ긔염열매 과다섭취 하지 말라구!!ㅠ 근디...""우비소년""????알아???ㅋㅋ그냥 쫌 닮은듯!??!?????ㅋㅋㅋㅋ오늘 콘서트도~ 머리는 냉정하게!! 가슴은 뜨겁게 즐겨!!!"
560,173309970719326208, RT @TEEN_TOP: http://twitpic.com/8od758   오늘도 리믹스 무대 기대해주세요^^ 특히 니엘과 창조ㅋ!!!
561,173309515201134592,@6002theMicky 제가더고마워욤
562,173309447748337666,아잉~~ 엽오빠야~~  pic.twitter.com/XC7WvDul
563,173309149411672064,@heygirl333 잠온당
564,173308935179210752, 사랑한다 RT @kongsamantha: Shopping~ Got something for @doinkle 
565,173307986675109888,한지연쌤~~ 오늘도 이쁜 머리 부탁합니다.   (at 컬쳐앤네이쳐) — http://path.com/p/3sj2rg 
566,173306761359540225,@6002theMicky  오빠도 수고했어요
567,173306154137563136,용평 오삼불고기  @ 횡계 부산식육식당 http://instagr.am/p/Ha4QgwvrQd/ 
568,173305848767070208,"@lo_ek 언니~, 회신 감사합니다!생 크림, 딸기!최고의 조합이네요!"
569,173304007052369920,RT “@wowwh: 인스피릿 벌써보고싶다.. 미치겟다.. =_= https://twitter.com/wowwh/status/173302571010764800/photo/1pic.twitter.com/cYAXjAVD ” OMGGGG !!!!  !!
570,173303931496177664,“@wowwh: 인스피릿 벌써보고싶다.. 미치겟다.. =_= https://twitter.com/wowwh/status/173302571010764800/photo/1pic.twitter.com/Q2q1gH6l ”num so cute
571,173300996057993217,@1215thexiahtic 너무 멋있어용 ~ ^^  오빠 화이팅!!
572,173298811123412993,"Oppa, you look different but you look so handsome. I love it  RT@1215thexiahtic 영원히 볼수없을 토드...~ㅋpic.twitter.com/33euMMB0"
573,173297401338142720,@Ha_Niel 감사합니다 
574,173296670547787776,@minaaaaaaaaa 꺄아!!! 제대로 독서남!! 엄마 닮아 벌써부터 책사랑 유노 군!!
575,173294519448649728,@jungyup 제가 투정 부려도 다 받아 줄 것만 같은 정엽오빠야 이제 정엽오빠 없는 제 삶... 상상도 하기 싫으네요 정엽오빠야~~사랑해용
576,173287218306228224,사랑합니다 @blackdew1 @chtvn @iamDJLee @jjerry1201 @Jane1121 @KoreaGotTalent @midoll23 @z1119 @white_snowcat @redjoy27 @kimpdcom @analogJJ
577,173283634671927297,"@N_CStar 

별군

오늘은 일입니까? 

열심히 해 주십시오

 나중, 20일간 참으면, 당신을 만날 수 있으므로, 열심히 합니다!

★호키★"
